gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,0.6738028294456765,0,1,-1.1524946361291517,-0.36900491989308576,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,1,1,0,-0.019135231695857704,1,0,0.6800878446350476,0.16429118428518782,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.1006573565360382,1,1,0.8447209350122307,0.205899758638501,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,-0.8751175425177529,0,0,-1.318790687015195,-0.868771355932005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.1629355784867594,1,1,-1.3553758182101248,-0.3255200968288805,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.1629355784867594,1,0,0.9594652101236008,1.5768195079017475,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0
0,0,0,0,-1.0789228546182041,1,1,1.1074686954121795,-0.7599930777287546,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,0,1.2036966409068497,1,1,0.9045875133312062,1.5305092750140814,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0,0,1,0,0.06238689314432279,1,0,-0.48731043258497764,-0.2091043826965868,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,1,0,-0.22294054379630893,1,0,-0.5371992478507907,-0.3828450133251957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,0,1,1,0.9998913288063985,1,1,0.6534804764932807,1.1285947276267465,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,0,0,-0.8343564800976626,0,0,-0.13975168623314688,-0.682360528126313,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-0.019135231695857704,1,1,0.5154547542578644,0.1356176892799074,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,0,-0.4267458558967602,1,0,0.811461724835022,-0.1682463078276305,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,-0.14141841895612844,1,1,-0.15471833081289066,-0.2007826678259241,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
1,0,0,0,-0.5897901055771212,1,1,0.5703324510502589,-0.38121157327100724,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1
1,0,1,1,-0.8751175425177529,1,1,-1.4767719353569364,-0.8997846434473393,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,1.4890240778474815,0,1,-0.15970721233947216,0.8333835481035582,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
1,1,0,0,-0.5897901055771212,1,1,-0.21458490913186645,-0.5845307129889741,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,1,1.6113072651077522,1,1,0.05481469330352406,1.113673031996593,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,0,1,1,1.5297851402675717,0,0,-0.1497294492863094,0.8166076772767582,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,0.5107585797653155,1,1,-0.4640289854609317,0.004236132488968514,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-1.5150200270607266,-1.0019850144053444,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,1,0,0,-0.5897901055771212,1,1,0.5221065962933062,-0.3873038632028451,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,0,0,0.9998913288063985,0,1,-0.327666223734376,0.35542574413947897,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,1.2036966409068497,0,0,-0.5371992478507907,0.31768003477917894,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
0,0,0,0,1.4482630154273912,1,1,0.7748765936400926,1.7038525823862658,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,1,1.3667408905872107,1,0,0.03319620668833821,0.7982204399100157,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
1,0,1,1,-1.2419671042985652,1,0,-0.2711255664331211,-0.9603764400520313,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,1,0.021625830724232544,1,1,1.2920573118956877,0.5200720868988226,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,1
1,1,0,0,-1.0381617921981139,1,0,0.29594396708828713,-0.7698378650823766,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.712073292837392,1,1,-0.53387332683307,-0.6926026387363593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0,-0.5490290431570309,1,1,1.335294285126059,-0.12436416150700101,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,0
1,0,1,0,1.570546202687662,1,0,0.6102435032629094,1.6939857215183982,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,1,1,0.918369203966218,1,0,-1.5116941060430058,-0.5323930723404193,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,1,-0.3044626686364894,1,0,0.700043370741373,-0.03969016086015253,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,1,1,0,-0.9158786049378431,1,1,0.9195541579109503,-0.5981279977643804,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
1,1,1,1,-0.9974007297780236,1,1,0.5187806752755855,-0.7529295531701019,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,0,0,0,1.6113072651077522,1,1,1.774315859465214,2.76280735481377,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,0,0,-1.2827281667186554,1,1,0.16457008688831268,-0.9796907650170971,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.5897901055771212,1,0,0.15459232383515015,-0.4810059311762214,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
0,0,1,1,0.6738028294456765,1,1,1.022657709460297,1.1012677169904592,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.1604449794583847,1,0,0.4356326498325638,-0.8756141453481998,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,0,-0.05989629411594795,1,1,0.9627911311413214,0.28732895269121844,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,1,0,0.918369203966218,1,1,0.84139501399451,1.1601819265124713,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,0,0,-1.0381617921981139,1,0,-1.5150200270607266,-0.9465142731056756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,1.6113072651077522,1,1,0.7166729758299774,1.6643409918863028,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.6330417670255862,0,1,-1.1757760832531978,-0.3822711019548052,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-1.1604449794583847,1,1,-0.6669101675419048,-0.9327183267020572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.918369203966218,1,1,0.6451656739489785,1.0157769963165169,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
1,0,1,0,-0.5897901055771212,1,1,-0.5089289192001635,-0.6227399661484356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-0.5082679807369407,1,1,-1.501716342989843,-0.8253527534105372,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-0.8751175425177529,1,0,0.17787377095919635,-0.6749659008539736,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-1.2419671042985652,1,0,-1.5150200270607266,-0.9909041102539582,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,1,-1.2827281667186554,0,0,-1.3520498971924038,-0.9998218100092572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,0,-1.0381617921981139,0,0,-1.0194577954203168,-0.8972241157948277,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,1,-0.14141841895612844,1,1,0.19616633655666102,-0.1386898722525184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,0.18467008040459354,1,0,-1.5083681850252848,-0.6550335174900256,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,1,-0.05989629411594795,1,0,-1.3004981214177305,-0.6769304436218488,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,-1.1196839170382944,1,1,0.6950544892147915,-0.8025949602231283,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-0.6305511679972114,1,0,-0.29108109253944636,-0.5924551046032125,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
1,0,1,1,-1.1604449794583847,1,0,-1.5067052245164245,-0.9801322353020129,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,-1.0381617921981139,0,0,-1.0044911508405732,-0.9016388186439857,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,1,0.6330417670255862,1,1,1.159020471186853,1.1867805111786476,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0
1,0,1,0,1.1221745160666692,1,1,-0.16802201488377433,0.5616365142236441,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,1.6113072651077522,1,1,0.39738455812877355,1.403652788643529,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,0,1,1,1.6113072651077522,1,0,-1.3437350946481017,-0.25598852695464364,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.5515196421854057,1,1,0.8081358038173013,0.8637787772200104,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
1,0,1,1,1.4482630154273912,1,0,1.3602386927589656,2.222160770391649,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-0.9158786049378431,1,1,-1.4734460143392158,-0.9277959330252461,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,1.1629355784867594,1,0,-1.310475884470893,-0.33125921053278573,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.8368470791260375,1,1,0.30093284861486863,0.736944364363704,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,1,1.1629355784867594,1,1,-1.325442529050637,-0.34902838950064624,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,0.22543114282468377,1,1,-0.08487398944075257,0.029068836015481665,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,1
0,1,0,0,0.7960860167059473,1,0,1.4383978366754058,1.5673720438045498,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,1,-0.7935954176775724,1,0,0.6385138319135366,-0.5269629878359552,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,1.2036966409068497,1,1,0.9694429731767633,1.5311273334129634,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
1,0,0,0,-0.6713122304173017,1,1,0.16955896841489418,-0.4783129624382351,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,1.3667408905872107,0,1,-0.07822214740531074,0.8155922956214517,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.26619220524477405,1,1,-0.20793306709642462,-0.02845474210904577,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-0.09318879198505475,-0.9831121597251944,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.712073292837392,0,0,-0.6303250363469752,-0.7043678218293651,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,0
0,1,0,0,-1.1604449794583847,1,1,0.8097987643261616,-0.8576683782663729,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-1.2827281667186554,1,0,-0.7001693777191135,-0.9911689924249075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.8343564800976626,1,1,-0.2162478696407268,-0.6835745714098315,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,0,1,1,-1.201206041878475,0,0,-1.169124241217756,-0.9700225657774414,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-1.2419671042985652,0,1,-0.518906682253326,-0.9706185506620777,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.2827281667186554,1,1,-0.698506417210253,-0.9911469189106619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,1,0.021625830724232544,1,0,-1.4884126589189595,-0.7145657854109199,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,1.6113072651077522,1,1,0.9910614597919492,1.9682491360223326,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.6113072651077522,1,1,1.0925020508324357,2.0222630253817786,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0
1,0,1,1,1.5297851402675717,1,0,0.13629975823768548,1.1344662824161265,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0
1,0,0,0,-0.8343564800976626,1,0,1.025983630478018,-0.4878045735639246,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,0.14390901798450328,1,1,0.38241791354902954,0.14012068618604837,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0,0,0,-0.019135231695857704,1,0,-1.4950645009544015,-0.7449389410131262,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,0,0.26619220524477405,1,0,-1.4950645009544015,-0.6612361749930924,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,1,0,1.24445770332694,1,1,1.285405469860246,1.8499571731791464,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,0.30695326766486425,1,1,-0.45737714342548985,-0.08655223160396361,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,1,0,0,1.2852187657470302,1,1,0.17787377095919635,0.9677229558034329,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,1
0,0,0,0,-0.1821794813762187,1,0,-0.292744053048307,-0.3383006615771925,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,1.2852187657470302,1,0,-1.5067052245164245,-0.463016017065903,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,0.5107585797653155,1,0,-1.5299866716404704,-0.6276182127967551,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,0,0.592280704605496,1,1,1.3801942188652905,1.1302281676809351,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.1221745160666692,1,1,1.1623463922045736,1.632025367030467,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,-1.201206041878475,1,0,0.2992698881060078,-0.9238006269467581,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-1.1196839170382944,1,0,-0.3542735918761429,-0.8744221755789272,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,1,-1.2827281667186554,1,1,-0.49895115614700075,-0.9884980972011672,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,1.081413453646579,1,0,-1.3437350946481017,-0.35134610849645415,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
0,0,0,0,-0.1006573565360382,1,0,0.6817508051439078,0.10659101804669424,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
0,1,0,0,-0.14141841895612844,1,0,1.1240983005007839,0.2533136672384568,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,1,0,0,-1.201206041878475,0,1,-0.7883062846887166,-0.952143019238352,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.8751175425177529,1,1,0.32255133523005397,-0.6464027734199219,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2827281667186554,1,0,-1.4651312117949136,-1.0013228089779707,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.0406523912264887,1,1,-1.3420721341392414,-0.34922705112885827,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,0,1,1,1.6113072651077522,1,1,1.6446049397740998,2.5471049736039153,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,1,1,0,-0.1006573565360382,1,0,0.43396968932370344,0.027589910561013613,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,0,0,-0.3044626686364894,1,1,0.8197765273793242,-0.04097042468640836,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.8368470791260375,1,1,0.5237695568021665,0.9090515549381247,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,0,1.407501953007301,1,1,-1.463468251286053,-0.42449773470700036,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,1,-0.14141841895612844,1,0,-1.4917385799366805,-0.7720893635354472,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
1,0,1,1,1.2036966409068497,1,0,-1.3320943710860789,-0.35878488279728515,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,1,-1.0789228546182041,1,0,0.9860725782653676,-0.7564613154494282,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,1
1,0,1,1,1.2036966409068497,1,1,-1.3503869366835435,-0.38158682301318575,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,1.6113072651077522,1,1,1.6362901372297975,2.7279532758196687,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.26619220524477405,0,1,-0.8065988502861812,-0.350728050097572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
0,0,1,1,0.6738028294456765,1,0,1.1839648788197594,1.1711524630926289,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,1
0,0,1,0,0.592280704605496,1,0,-1.2622500297139405,-0.4582922850173041,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,0,0,0,0.10314795556441304,1,0,0.6800878446350476,0.2774841653375963,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1,0,0,1,-1.3234892291387457,1,0,-1.4834237773923784,-0.3935617044915265,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,-0.3044626686364894,1,1,-0.10815543656479852,-0.2992967619048825,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
1,0,1,1,0.9998913288063985,1,0,-1.5116941060430058,-0.5418405364376173,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,0,-0.46750691831685043,1,1,1.3718794163209884,-0.01721932335793901,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,0,0.5515196421854057,0,0,-1.149168715111431,-0.40123225069193835,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,1,1,-1.2827281667186554,1,1,0.20448113910096322,-0.9791610006751982,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,0,0.8368470791260375,1,0,-1.322116608032916,-0.4473658954656384,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,1,-1.2827281667186554,1,1,0.49051034662495785,-0.9753643562249225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,1,0,0,-1.1196839170382944,1,1,0.21944778368070722,-0.846455033029512,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,1.2036966409068497,1,0,-1.3786572653341709,-0.3793573980743609,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,1,0,0,-1.2419671042985652,0,1,-1.3437350946481017,-0.9895355523707192,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,1,1.6113072651077522,1,0,-1.3337573315949391,-0.2292795747172384,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,-0.05989629411594795,1,1,1.2837425093513857,0.34324116427580303,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,1,1,0,0.9591302663863083,1,1,0.11967015314908112,0.7615563327477594,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0
1,1,0,0,-0.5490290431570309,1,1,0.7466062649894649,-0.2876860934115973,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,1,1,0,-0.8343564800976626,1,1,0.5187806752755855,-0.5910203261772361,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0,1.2852187657470302,1,1,1.518219941100707,2.110358420736725,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,1.570546202687662,1,1,0.9444985655438568,1.933858600827392,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0
1,0,0,0,-1.201206041878475,0,0,-1.3337573315949391,-0.9809489553291072,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.2827281667186554,1,0,0.3558105454072627,-0.9771523108788313,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.8751175425177529,1,0,-1.3869720678784732,-0.9022568770428676,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
0,0,0,0,-1.1604449794583847,1,0,-0.4706808274963733,-0.9157879412755365,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,1,0,0,-1.2419671042985652,1,1,0.9644540916501818,-0.9236461123470376,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,-1.1604449794583847,1,1,0.7399544229540231,-0.8597653621197229,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1
0,0,1,0,-1.2827281667186554,0,1,-1.3320943710860789,-0.9995569278383076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-0.712073292837392,1,1,0.6102435032629094,-0.5116439689493772,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,1,0,1.3667408905872107,1,0,1.0126799464071345,1.7590142944864937,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0
0,0,0,0,-1.2419671042985652,1,1,0.8497098165388122,-0.9362500889813835,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.7935954176775724,1,1,0.5038140306958415,-0.5560779531261515,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,0,-1.2827281667186554,1,0,-1.5116941060430058,-1.0019408673768528,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,1,1,-1.201206041878475,1,0,-1.5150200270607266,-0.9863569663193257,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,1.3259798281671205,1,0,-1.2755537137848239,-0.2606460384605052,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,1,0,0,-0.019135231695857704,1,1,1.0409502750577622,0.3224037668277778,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,1,0,0,-1.1196839170382944,1,1,0.8829690267160208,-0.811954130263343,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
